ValueDate,Current Inst,Derived MVA,MVAr Inst,MW Inst,Volts Inst
2026-02-25T00:05:00+00:00,14.216,0.274,-0.006,0.228,11.136
2026-02-25T00:10:00+00:00,14.292,0.274,-0.02,0.23,11.119
2026-02-25T00:15:00+00:00,13.912,0.268,-0.012,0.236,11.112
2026-02-25T00:20:00+00:00,14.183,0.273,-0.016,0.234,11.101
2026-02-25T00:25:00+00:00,13.984,0.27,-0.02,0.236,11.088
2026-02-25T00:30:00+00:00,13.68,0.264,-0.022,0.218,11.104
2026-02-25T00:35:00+00:00,14.62,0.274,0.003,0.262,11.112
2026-02-25T00:40:00+00:00,15.108,0.286,-0.011,0.27,11.1
2026-02-25T00:45:00+00:00,14.632,0.284,-0.006,0.27,11.106
2026-02-25T00:50:00+00:00,14.813,0.283,0.006,0.27,11.12
2026-02-25T00:55:00+00:00,15.139,0.286,0.001,0.276,11.135
2026-02-25T01:00:00+00:00,14.455,0.278,0.014,0.277,11.145
2026-02-25T01:05:00+00:00,15.412,0.298,0.014,0.282,11.146
2026-02-25T01:10:00+00:00,15.122,0.292,-0.001,0.286,11.151
2026-02-25T01:15:00+00:00,15.592,0.302,0.003,0.288,11.157
2026-02-25T01:20:00+00:00,15.644,0.298,0.02,0.291,11.16
2026-02-25T01:25:00+00:00,15.464,0.292,-0.002,0.294,11.168
2026-02-25T01:30:00+00:00,15.27,0.298,0.006,0.274,11.167
2026-02-25T01:35:00+00:00,15.795,0.306,0.006,0.288,11.154
2026-02-25T01:40:00+00:00,16.802,0.329,0.021,0.28,11.14
2026-02-25T01:45:00+00:00,17.015,0.321,0.014,0.28,11.128
2026-02-25T01:50:00+00:00,15.894,0.31,-0.003,0.264,11.13
2026-02-25T01:55:00+00:00,15.0,0.29,-0.02,0.251,11.134
2026-02-25T02:00:00+00:00,14.195,0.277,-0.02,0.242,11.144
2026-02-25T02:05:00+00:00,14.236,0.278,-0.04,0.244,11.145
2026-02-25T02:10:00+00:00,14.689,0.284,-0.03,0.235,11.137
2026-02-25T02:15:00+00:00,14.473,0.282,-0.03,0.256,11.154
2026-02-25T02:20:00+00:00,14.985,0.292,-0.022,0.258,11.176
2026-02-25T02:25:00+00:00,14.512,0.282,-0.008,0.242,11.193
2026-02-25T02:30:00+00:00,15.464,0.299,-0.005,0.248,11.198
2026-02-25T02:35:00+00:00,14.791,0.29,-0.03,0.245,11.2
2026-02-25T02:40:00+00:00,14.653,0.288,-0.023,0.236,11.202
2026-02-25T02:45:00+00:00,14.51,0.278,-0.03,0.24,11.192
2026-02-25T02:50:00+00:00,14.08,0.273,-0.02,0.236,11.194
