Date,Settlement Period,BCA (£),BSA (MWh),BVA (MWh),SCA (£),SSA (MWh),SVA (MWh)
02/04/2020,24,0,0,0,0,1036.5,0
02/04/2020,25,0,0,0,0,1036.5,0
02/04/2020,26,0,0,0,0,1036.5,0
02/04/2020,27,0,0,0,0,1036.5,0
02/04/2020,28,0,0,0,0,1036.5,0
02/04/2020,29,0,0,0,0,1024,0
02/04/2020,30,0,0,0,0,1024,0
02/04/2020,31,0,0,0,0,1011.5,0
02/04/2020,32,0,0,0,0,1011.5,0
02/04/2020,33,0,0,0,0,730,0
02/04/2020,34,0,0,0,0,730,0
02/04/2020,35,0,0,0,0,560,0
02/04/2020,36,0,0,0,0,560,0
02/04/2020,37,0,0,0,0,460,0
02/04/2020,38,0,0,0,0,460,0
02/04/2020,39,0,0,0,0,360,0
02/04/2020,40,0,0,0,0,360,0
02/04/2020,41,0,0,0,0,360,0
02/04/2020,42,0,0,0,0,360,0
02/04/2020,43,0,0,0,0,470,0
02/04/2020,44,0,0,0,0,470,0
02/04/2020,45,0,0,0,0,620,0
02/04/2020,46,0,0,0,0,620,0
02/04/2020,47,0,97.5,0,0,954.5,0
02/04/2020,48,0,97.5,0,0,954.5,0
03/04/2020,1,0,97.5,0,0,954.5,0
03/04/2020,2,0,97.5,0,0,954.5,0
03/04/2020,3,0,97.5,0,0,954.5,0
03/04/2020,4,0,97.5,0,0,954.5,0
03/04/2020,5,0,97.5,0,0,924.5,0
03/04/2020,6,0,97.5,0,0,924.5,0
03/04/2020,7,0,97.5,0,0,924.5,0
03/04/2020,8,0,97.5,0,0,924.5,0
03/04/2020,9,0,97.5,0,0,924.5,0
03/04/2020,10,0,97.5,0,0,924.5,0
03/04/2020,11,0,97.5,0,0,774.5,0
03/04/2020,12,0,97.5,0,0,774.5,0
03/04/2020,13,0,97.5,0,0,574.5,0
03/04/2020,14,0,97.5,0,0,574.5,0
03/04/2020,15,0,0,0,0,474.5,0
03/04/2020,16,0,0,0,0,474.5,0
03/04/2020,17,0,0,0,0,374.5,0
03/04/2020,18,0,0,0,0,374.5,0
03/04/2020,19,0,0,0,0,374.5,0
03/04/2020,20,0,0,0,0,374.5,0
03/04/2020,21,0,0,0,0,184.5,0
03/04/2020,22,0,0,0,0,184.5,0
03/04/2020,23,0,0,0,0,0,0
03/04/2020,24,0,0,0,0,0,0
03/04/2020,25,0,0,0,0,0,0
03/04/2020,26,0,0,0,0,0,0
03/04/2020,27,0,0,0,0,0,0
03/04/2020,28,0,0,0,0,0,0
03/04/2020,29,0,0,0,0,0,0
03/04/2020,30,0,0,0,0,0,0
03/04/2020,31,0,0,0,0,0,0
03/04/2020,32,0,0,0,0,0,0
03/04/2020,33,0,0,0,0,0,0
03/04/2020,34,0,0,0,0,0,0
03/04/2020,35,0,0,0,0,0,0
03/04/2020,36,0,0,0,0,0,0
03/04/2020,37,0,0,0,0,0,0
03/04/2020,38,0,0,0,0,0,0
03/04/2020,39,0,0,0,0,0,0
03/04/2020,40,0,0,0,0,0,0
03/04/2020,41,0,0,0,0,0,0
03/04/2020,42,0,0,0,0,0,0
03/04/2020,43,0,0,0,0,0,0
03/04/2020,44,0,0,0,0,0,0
03/04/2020,45,0,0,0,0,0,0
03/04/2020,46,0,0,0,0,0,0
03/04/2020,47,0,0,0,0,413,0
03/04/2020,48,0,0,0,0,413,0
04/04/2020,1,0,0,0,0,513,0
04/04/2020,2,0,0,0,0,513,0
04/04/2020,3,0,0,0,0,513,0
04/04/2020,4,0,0,0,0,513,0
04/04/2020,5,0,0,0,0,663,0
04/04/2020,6,0,0,0,0,663,0
04/04/2020,7,0,0,0,0,773,0
04/04/2020,8,0,0,0,0,773,0
04/04/2020,9,0,0,0,0,773,0
04/04/2020,10,0,0,0,0,773,0
04/04/2020,11,0,0,0,0,773,0
04/04/2020,12,0,0,0,0,773,0
04/04/2020,13,0,0,0,0,713,0
04/04/2020,14,0,0,0,0,713,0
04/04/2020,15,0,0,0,0,713,0
04/04/2020,16,0,0,0,0,713,0
04/04/2020,17,0,0,0,0,713,0
04/04/2020,18,0,0,0,0,713,0
04/04/2020,19,0,0,0,0,743,0
04/04/2020,20,0,0,0,0,743,0
04/04/2020,21,0,0,0,0,743,0
04/04/2020,22,0,0,0,0,743,0
04/04/2020,23,0,0,0,0,743,0
04/04/2020,24,0,0,0,0,743,0
04/04/2020,25,0,0,0,0,743,0
04/04/2020,26,0,0,0,0,743,0
04/04/2020,27,0,0,0,0,713,0
04/04/2020,28,0,0,0,0,713,0
04/04/2020,29,0,0,0,0,595.5,0
04/04/2020,30,0,0,0,0,595.5,0
04/04/2020,31,0,0,0,0,588,0
04/04/2020,32,0,0,0,0,588,0
04/04/2020,33,0,0,0,0,298,0
04/04/2020,34,0,0,0,0,298,0
04/04/2020,35,0,0,0,0,253,0
04/04/2020,36,0,0,0,0,253,0
04/04/2020,37,0,0,0,0,253,0
04/04/2020,38,0,0,0,0,253,0
04/04/2020,39,0,0,0,0,253,0
04/04/2020,40,0,0,0,0,253,0
04/04/2020,41,0,0,0,0,353,0
04/04/2020,42,0,0,0,0,353,0
04/04/2020,43,0,0,0,0,463,0
04/04/2020,44,0,0,0,0,463,0
04/04/2020,45,0,0,0,0,448,0
04/04/2020,46,0,0,0,0,448,0
04/04/2020,47,0,403.5,0,5165.33,698,700
04/04/2020,48,0,403.5,0,5165.33,698,700
05/04/2020,1,0,403.5,0,1792.5,283,1000
05/04/2020,2,0,403.5,0,1792.5,283,1000
05/04/2020,3,0,403.5,0,3639.13,298,1000
05/04/2020,4,0,403.5,0,3639.13,298,1000
05/04/2020,5,0,403.5,0,3148.02,248,1000
05/04/2020,6,0,403.5,0,3148.02,248,1000
05/04/2020,7,0,403.5,0,5646.33,248,968
05/04/2020,8,0,403.5,0,5646.33,248,968
05/04/2020,9,0,403.5,0,29785.68,248,1002.5
05/04/2020,10,0,403.5,0,29785.68,248,1002.5
05/04/2020,11,0,403.5,0,30636.22,248,1000
05/04/2020,12,0,403.5,0,30636.22,248,1000
05/04/2020,13,0,403.5,0,32110.64,248,1000
05/04/2020,14,0,403.5,0,32110.64,248,1000
05/04/2020,15,0,403.5,0,45273.88,248,1138
05/04/2020,16,0,403.5,0,45273.88,248,1138
05/04/2020,17,0,403.5,0,60925.21,248,1356
05/04/2020,18,0,403.5,0,60925.21,248,1356
05/04/2020,19,0,403.5,0,41722.63,380.5,1030
05/04/2020,20,0,403.5,0,41722.63,380.5,1030
05/04/2020,21,0,403.5,0,43558,578,550
05/04/2020,22,0,403.5,0,43558,578,550
05/04/2020,23,0,403.5,0,42072.75,398,500
05/04/2020,24,0,403.5,0,42072.75,398,500
05/04/2020,25,0,0,0,19638.75,398,250
05/04/2020,26,0,0,0,19638.75,398,250
05/04/2020,27,0,0,0,29653.3,398,257.5
05/04/2020,28,0,0,0,29653.3,398,257.5
05/04/2020,29,0,155,0,63568.5,398,715
05/04/2020,30,0,155,0,63568.5,398,715
05/04/2020,31,0,235,0,78035.54,248,964
05/04/2020,32,0,235,0,78035.54,248,964
05/04/2020,33,0,0,0,73010.71,248,1435
05/04/2020,34,0,0,0,73010.71,248,1435
05/04/2020,35,0,0,0,71748.45,248,1767.5
05/04/2020,36,0,0,0,71748.45,248,1767.5
05/04/2020,37,0,0,0,0,858,0
05/04/2020,38,0,0,0,0,858,0
05/04/2020,39,0,0,0,0,888,0
05/04/2020,40,0,0,0,0,888,0
05/04/2020,41,0,0,0,0,870.5,0
05/04/2020,42,0,0,0,0,870.5,0
05/04/2020,43,48338.03,65,292,0,603,0
05/04/2020,44,48338.03,65,292,0,603,0
05/04/2020,45,0,235,0,0,248,0
05/04/2020,46,0,235,0,0,248,0
05/04/2020,47,0,647.5,0,0,248,0
05/04/2020,48,0,647.5,0,0,248,0
06/04/2020,1,0,952.5,0,0,248,0
06/04/2020,2,0,952.5,0,0,248,0
06/04/2020,3,0,917.5,0,0,248,0
06/04/2020,4,0,917.5,0,0,248,0
06/04/2020,5,0,917.5,0,0,248,0
06/04/2020,6,0,917.5,0,0,248,0
06/04/2020,7,0,917.5,0,0,248,0
06/04/2020,8,0,917.5,0,0,248,0
06/04/2020,9,0,895,0,16152.05,248,325
06/04/2020,10,0,895,0,16152.05,248,325
06/04/2020,11,0,617.5,0,21495.5,248,500
06/04/2020,12,0,617.5,0,21495.5,248,500
06/04/2020,13,0,590,0,1327.5,568,250
06/04/2020,14,0,590,0,1327.5,568,250
06/04/2020,15,0,425,0,0,948,0
06/04/2020,16,0,425,0,0,948,0
06/04/2020,17,0,0,0,0,1108,0
06/04/2020,18,0,0,0,0,1108,0
06/04/2020,19,0,0,0,0,1138,0
06/04/2020,20,0,0,0,0,1138,0
06/04/2020,21,0,0,0,0,1108,0
06/04/2020,22,0,0,0,0,1108,0
06/04/2020,23,0,0,0,0,1108,0
06/04/2020,24,0,0,0,0,1108,0
06/04/2020,25,0,0,0,0,1090,0
06/04/2020,26,0,0,0,0,1090,0
06/04/2020,27,0,0,0,0,851.5,0
06/04/2020,28,0,0,0,0,851.5,0
06/04/2020,29,0,0,0,0,851.5,0
06/04/2020,30,0,0,0,0,851.5,0
06/04/2020,31,0,0,0,0,661.5,0
06/04/2020,32,0,0,0,0,661.5,0
06/04/2020,33,0,0,0,0,416.5,0
06/04/2020,34,0,0,0,0,416.5,0
06/04/2020,35,0,0,0,0,296.5,0
06/04/2020,36,0,0,0,0,296.5,0
06/04/2020,37,0,0,0,0,221.5,0
06/04/2020,38,0,0,0,0,221.5,0
06/04/2020,39,0,0,0,0,191,0
06/04/2020,40,0,0,0,0,191,0
06/04/2020,41,0,0,0,0,191,0
06/04/2020,42,0,0,0,0,191,0
06/04/2020,43,0,0,0,0,191,0
06/04/2020,44,0,0,0,0,191,0
06/04/2020,45,0,0,0,0,316,0
06/04/2020,46,0,0,0,0,316,0
06/04/2020,47,0,0,0,0,521,0
06/04/2020,48,0,0,0,0,521,0
07/04/2020,1,0,0,0,0,558.5,0
07/04/2020,2,0,0,0,0,558.5,0
07/04/2020,3,0,0,0,0,558.5,0
07/04/2020,4,0,0,0,0,558.5,0
07/04/2020,5,0,0,0,0,528.5,0
07/04/2020,6,0,0,0,0,528.5,0
07/04/2020,7,0,0,0,0,566,0
07/04/2020,8,0,0,0,0,566,0
07/04/2020,9,0,0,0,0,566,0
07/04/2020,10,0,0,0,0,566,0
07/04/2020,11,0,0,0,0,566,0
07/04/2020,12,0,0,0,0,566,0
07/04/2020,13,0,0,0,0,491,0
07/04/2020,14,0,0,0,0,491,0
07/04/2020,15,0,0,0,0,416,0
07/04/2020,16,0,0,0,0,416,0
07/04/2020,17,0,0,0,0,416,0
07/04/2020,18,0,0,0,0,416,0
07/04/2020,19,0,0,0,0,446,0
07/04/2020,20,0,0,0,0,446,0
07/04/2020,21,0,0,0,0,416,0
07/04/2020,22,0,0,0,0,416,0
07/04/2020,23,0,0,0,0,365,0
07/04/2020,24,0,0,0,0,365,0
07/04/2020,25,0,0,0,0,365,0
07/04/2020,26,0,0,0,0,365,0
07/04/2020,27,0,0,0,0,440,0
07/04/2020,28,0,0,0,0,440,0
07/04/2020,29,0,0,0,0,340,0
07/04/2020,30,0,0,0,0,340,0
07/04/2020,31,0,0,0,0,340,0
07/04/2020,32,0,0,0,0,340,0
07/04/2020,33,0,0,0,0,250,0
07/04/2020,34,0,0,0,0,250,0
07/04/2020,35,0,0,0,0,180,0
07/04/2020,36,0,0,0,0,180,0
07/04/2020,37,0,0,0,0,150,0
07/04/2020,38,0,0,0,0,150,0
07/04/2020,39,0,0,0,0,180,0
07/04/2020,40,0,0,0,0,180,0
07/04/2020,41,0,0,0,0,180,0
07/04/2020,42,0,0,0,0,180,0
07/04/2020,43,0,0,0,0,290,0
07/04/2020,44,0,0,0,0,290,0
07/04/2020,45,0,0,0,0,440,0
07/04/2020,46,0,0,0,0,440,0
07/04/2020,47,0,0,0,0,467.5,0
07/04/2020,48,0,0,0,0,467.5,0
08/04/2020,1,0,0,0,0,505,0
08/04/2020,2,0,0,0,0,505,0
08/04/2020,3,0,0,0,0,542.5,0
08/04/2020,4,0,0,0,0,542.5,0
08/04/2020,5,0,0,0,0,512.5,0
08/04/2020,6,0,0,0,0,512.5,0
08/04/2020,7,0,0,0,0,512.5,0
08/04/2020,8,0,0,0,0,512.5,0
08/04/2020,9,0,0,0,0,512.5,0
08/04/2020,10,0,0,0,0,512.5,0
08/04/2020,11,0,0,0,0,512.5,0
08/04/2020,12,0,0,0,0,512.5,0
08/04/2020,13,0,0,0,0,162.5,0
08/04/2020,14,0,0,0,0,162.5,0
08/04/2020,15,0,0,0,0,137.5,0
08/04/2020,16,0,0,0,0,137.5,0
08/04/2020,17,0,0,0,0,137.5,0
08/04/2020,18,0,0,0,0,137.5,0
08/04/2020,19,0,0,0,0,167.5,0
08/04/2020,20,0,0,0,0,167.5,0
08/04/2020,21,0,0,0,0,137.5,0
08/04/2020,22,0,0,0,0,137.5,0
08/04/2020,23,0,0,0,0,137.5,0
08/04/2020,24,0,0,0,0,137.5,0
08/04/2020,25,0,0,0,0,137.5,0
08/04/2020,26,0,0,0,0,137.5,0
08/04/2020,27,0,0,0,0,137.5,0
08/04/2020,28,0,0,0,0,137.5,0
08/04/2020,29,0,0,0,0,137.5,0
08/04/2020,30,0,0,0,0,137.5,0
08/04/2020,31,0,0,0,0,137.5,0
08/04/2020,32,0,0,0,0,137.5,0
08/04/2020,33,0,0,0,0,0,0
08/04/2020,34,0,0,0,0,0,0
08/04/2020,35,0,0,0,0,0,0
08/04/2020,36,0,0,0,0,0,0
08/04/2020,37,0,0,0,0,0,0
08/04/2020,38,0,0,0,0,0,0
08/04/2020,39,0,0,0,0,0,0
08/04/2020,40,0,0,0,0,0,0
08/04/2020,41,0,0,0,0,0,0
08/04/2020,42,0,0,0,0,0,0
08/04/2020,43,0,0,0,0,0,0
08/04/2020,44,0,0,0,0,0,0
08/04/2020,45,0,0,0,0,0,0
08/04/2020,46,0,0,0,0,0,0
08/04/2020,47,0,97.5,0,0,153,0
08/04/2020,48,0,97.5,0,0,153,0
09/04/2020,1,0,97.5,0,0,265.5,0
09/04/2020,2,0,97.5,0,0,265.5,0
09/04/2020,3,0,97.5,0,0,265.5,0
09/04/2020,4,0,97.5,0,0,265.5,0
09/04/2020,5,0,97.5,0,0,235.5,0
09/04/2020,6,0,97.5,0,0,235.5,0
09/04/2020,7,0,97.5,0,0,235.5,0
09/04/2020,8,0,97.5,0,0,235.5,0
09/04/2020,9,0,97.5,0,0,273,0
09/04/2020,10,0,97.5,0,0,273,0
09/04/2020,11,0,97.5,0,0,248,0
09/04/2020,12,0,97.5,0,0,248,0
09/04/2020,13,0,97.5,0,0,248,0
09/04/2020,14,0,97.5,0,0,248,0
09/04/2020,15,0,0,0,0,235.5,0
09/04/2020,16,0,0,0,0,235.5,0
09/04/2020,17,0,0,0,0,160.5,0
09/04/2020,18,0,0,0,0,160.5,0
09/04/2020,19,0,0,0,0,190.5,0
09/04/2020,20,0,0,0,0,190.5,0
09/04/2020,21,0,0,0,0,198,0
09/04/2020,22,0,0,0,0,198,0
09/04/2020,23,0,0,0,0,198,0
09/04/2020,24,0,0,0,0,198,0
09/04/2020,25,0,0,0,0,198,0
09/04/2020,26,0,0,0,0,198,0
09/04/2020,27,0,0,0,0,298.5,0
09/04/2020,28,0,0,0,0,298.5,0
09/04/2020,29,0,0,0,0,336,0
09/04/2020,30,0,0,0,0,336,0
09/04/2020,31,0,0,0,0,398.5,0
09/04/2020,32,0,0,0,0,398.5,0
09/04/2020,33,0,0,0,0,148.5,0
09/04/2020,34,0,0,0,0,148.5,0
09/04/2020,35,0,0,0,0,178.5,0
09/04/2020,36,0,0,0,0,178.5,0
09/04/2020,37,0,0,0,0,188.5,0
09/04/2020,38,0,0,0,0,188.5,0
09/04/2020,39,0,0,0,0,188.5,0
09/04/2020,40,0,0,0,0,188.5,0
09/04/2020,41,0,0,0,0,188.5,0
09/04/2020,42,0,0,0,0,188.5,0
09/04/2020,43,0,0,0,0,348.5,0
09/04/2020,44,0,0,0,0,348.5,0
09/04/2020,45,0,0,0,0,548.5,0
09/04/2020,46,0,0,0,0,548.5,0
09/04/2020,47,0,207,0,0,973.5,0
09/04/2020,48,0,207,0,0,973.5,0
10/04/2020,1,0,207,0,0,923.5,0
10/04/2020,2,0,207,0,0,923.5,0
10/04/2020,3,0,327,0,0,1113.5,0
10/04/2020,4,0,327,0,0,1113.5,0
10/04/2020,5,0,327,0,0,1083.5,0
10/04/2020,6,0,327,0,0,1083.5,0
10/04/2020,7,0,327,0,0,1078.5,0
10/04/2020,8,0,327,0,0,1078.5,0
10/04/2020,9,0,327,0,0,936,0
10/04/2020,10,0,327,0,0,936,0
10/04/2020,11,0,327,0,0,923.5,0
10/04/2020,12,0,327,0,0,923.5,0
10/04/2020,13,0,327,0,0,916,0
10/04/2020,14,0,327,0,0,916,0
10/04/2020,15,0,0,0,0,818.5,0
10/04/2020,16,0,0,0,0,818.5,0
10/04/2020,17,0,0,0,0,843.5,0
10/04/2020,18,0,0,0,0,843.5,0
10/04/2020,19,0,0,0,0,873.5,0
10/04/2020,20,0,0,0,0,873.5,0
10/04/2020,21,0,0,0,0,973.5,0
10/04/2020,22,0,0,0,0,973.5,0
10/04/2020,23,0,0,0,0,973.5,0
10/04/2020,24,0,0,0,0,973.5,0
10/04/2020,25,0,0,0,0,973.5,0
10/04/2020,26,0,0,0,0,973.5,0
10/04/2020,27,0,0,0,2451.46,943.5,500
10/04/2020,28,0,0,0,2451.46,943.5,500
10/04/2020,29,0,0,0,1457.02,943.5,300
10/04/2020,30,0,0,0,1457.02,943.5,300
10/04/2020,31,0,0,0,431,943.5,50
10/04/2020,32,0,0,0,431,943.5,50
10/04/2020,33,0,0,0,0,438,0
10/04/2020,34,0,0,0,0,438,0
10/04/2020,35,0,0,0,0,368,0
10/04/2020,36,0,0,0,0,368,0
10/04/2020,37,0,0,0,0,268,0
10/04/2020,38,0,0,0,0,268,0
10/04/2020,39,0,0,0,0,268,0
10/04/2020,40,0,0,0,0,268,0
10/04/2020,41,0,0,0,0,268,0
10/04/2020,42,0,0,0,0,268,0
10/04/2020,43,0,0,0,0,228,0
10/04/2020,44,0,0,0,0,228,0
10/04/2020,45,0,0,0,0,452,0
10/04/2020,46,0,0,0,0,452,0
10/04/2020,47,0,592,0,0,963,0
10/04/2020,48,0,592,0,0,963,0
11/04/2020,1,0,592,0,0,1103,0
11/04/2020,2,0,592,0,0,1103,0
11/04/2020,3,0,592,0,0,1103,0
11/04/2020,4,0,592,0,0,1103,0
11/04/2020,5,0,592,0,0,1073,0
11/04/2020,6,0,592,0,0,1073,0
11/04/2020,7,0,592,0,0,1073,0
11/04/2020,8,0,592,0,0,1073,0
11/04/2020,9,0,592,0,0,1073,0
11/04/2020,10,0,592,0,0,1073,0
11/04/2020,11,0,592,0,0,1073,0
11/04/2020,12,0,592,0,0,1073,0
11/04/2020,13,0,592,0,0,1073,0
11/04/2020,14,0,592,0,0,1073,0
11/04/2020,15,0,0,0,0,1033,0
11/04/2020,16,0,0,0,0,1033,0
11/04/2020,17,0,0,0,0,933,0
11/04/2020,18,0,0,0,0,933,0
11/04/2020,19,0,0,0,0,963,0
11/04/2020,20,0,0,0,0,963,0
11/04/2020,21,0,0,0,468.5,963,100
11/04/2020,22,0,0,0,468.5,963,100
11/04/2020,23,0,0,0,414.5,963,100
11/04/2020,24,0,0,0,414.5,963,100
11/04/2020,25,0,0,0,247.5,963,100
11/04/2020,26,0,0,0,247.5,963,100
11/04/2020,27,0,0,0,291.38,1033,430
11/04/2020,28,0,0,0,291.38,1033,430
11/04/2020,29,0,0,0,208.15,1033,450
11/04/2020,30,0,0,0,208.15,1033,450
11/04/2020,31,0,0,0,834.35,1033,443.5
11/04/2020,32,0,0,0,834.35,1033,443.5
11/04/2020,33,0,0,0,1128,514,300
11/04/2020,34,0,0,0,1128,514,300
11/04/2020,35,0,0,0,0,344,0
11/04/2020,36,0,0,0,0,344,0
11/04/2020,37,0,0,0,0,244,0
11/04/2020,38,0,0,0,0,244,0
11/04/2020,39,0,0,0,0,144,0
11/04/2020,40,0,0,0,0,144,0
11/04/2020,41,0,0,0,0,144,0
11/04/2020,42,0,0,0,0,144,0
11/04/2020,43,0,0,0,0,144,0
11/04/2020,44,0,0,0,0,144,0
11/04/2020,45,0,0,0,0,144,0
11/04/2020,46,0,0,0,0,144,0
11/04/2020,47,0,502,0,0,658,0
11/04/2020,48,0,502,0,0,658,0
12/04/2020,1,0,502,0,0,858,0
12/04/2020,2,0,502,0,0,858,0
12/04/2020,3,0,502,0,0,858,0
12/04/2020,4,0,502,0,0,858,0
12/04/2020,5,0,502,0,0,828,0
12/04/2020,6,0,502,0,0,828,0
12/04/2020,7,0,502,0,0,868,0
12/04/2020,8,0,502,0,0,868,0
12/04/2020,9,0,502,0,0,868,0
12/04/2020,10,0,502,0,0,868,0
12/04/2020,11,0,502,0,0,868,0
12/04/2020,12,0,502,0,0,868,0
12/04/2020,13,0,502,0,0,828,0
12/04/2020,14,0,502,0,0,828,0
12/04/2020,15,0,502,0,0,728,0
12/04/2020,16,0,502,0,0,728,0
12/04/2020,17,0,0,0,0,728,0
12/04/2020,18,0,0,0,0,728,0
12/04/2020,19,0,0,0,0,752,0
12/04/2020,20,0,0,0,0,752,0
12/04/2020,21,0,0,0,0,782,0
12/04/2020,22,0,0,0,0,782,0
12/04/2020,23,0,0,0,0,782,0
12/04/2020,24,0,0,0,0,782,0
12/04/2020,25,0,0,0,0,782,0
12/04/2020,26,0,0,0,0,782,0
12/04/2020,27,0,0,0,61.5,658,100
12/04/2020,28,0,0,0,61.5,658,100
12/04/2020,29,0,0,0,155.75,628,350
12/04/2020,30,0,0,0,155.75,628,350
12/04/2020,31,0,0,0,145.25,628,350
12/04/2020,32,0,0,0,145.25,628,350
12/04/2020,33,0,0,0,0,525.5,0
12/04/2020,34,0,0,0,0,525.5,0
12/04/2020,35,0,0,0,0,555.5,0
12/04/2020,36,0,0,0,0,555.5,0
12/04/2020,37,0,0,0,0,470.5,0
12/04/2020,38,0,0,0,0,470.5,0
12/04/2020,39,0,0,0,0,608.5,0
12/04/2020,40,0,120,0,0,608.5,0
12/04/2020,41,0,120,0,0,843.5,0
12/04/2020,42,0,120,0,0,843.5,0
12/04/2020,43,0,120,0,763.88,893.5,237.5
12/04/2020,44,0,120,0,763.88,893.5,237.5
12/04/2020,45,0,120,0,241.5,215.5,100
12/04/2020,46,0,120,0,241.5,215.5,100
12/04/2020,47,0,782.5,0,0,269.5,0
12/04/2020,48,0,782.5,0,0,269.5,0
13/04/2020,1,0,920,0,0,269.5,0
13/04/2020,2,0,920,0,0,269.5,0
13/04/2020,3,0,920,0,0,269.5,0
13/04/2020,4,0,920,0,0,269.5,0
13/04/2020,5,0,745,0,0,269.5,0
13/04/2020,6,0,745,0,0,269.5,0
13/04/2020,7,0,782.5,0,0,269.5,0
13/04/2020,8,0,782.5,0,0,269.5,0
13/04/2020,9,0,775,0,0,269.5,0
13/04/2020,10,0,775,0,0,269.5,0
13/04/2020,11,0,745,0,0,269.5,0
13/04/2020,12,0,745,0,0,269.5,0
13/04/2020,13,0,775,0,440,589.5,100
13/04/2020,14,0,775,0,440,589.5,100
13/04/2020,15,0,600,0,0,799.5,0
13/04/2020,16,0,600,0,0,799.5,0
13/04/2020,17,0,0,0,0,1127.5,0
13/04/2020,18,0,0,0,0,1127.5,0
13/04/2020,19,0,0,0,0,1317.5,0
13/04/2020,20,0,0,0,0,1317.5,0
13/04/2020,21,0,0,0,0,1317.5,0
13/04/2020,22,0,0,0,0,1317.5,0
13/04/2020,23,0,0,0,16302.5,1317.5,400
13/04/2020,24,0,0,0,16302.5,1317.5,400
13/04/2020,25,0,0,0,8500.75,1317.5,165
13/04/2020,26,0,0,0,8500.75,1317.5,165
13/04/2020,27,0,0,0,9980.75,912.5,190
13/04/2020,28,0,0,0,9980.75,912.5,190
13/04/2020,29,0,0,0,0,912.5,0
13/04/2020,30,0,0,0,0,912.5,0
13/04/2020,31,0,0,0,0,912.5,0
13/04/2020,32,0,0,0,0,912.5,0
13/04/2020,33,0,0,0,0,329.5,0
13/04/2020,34,0,0,0,0,329.5,0
13/04/2020,35,0,0,0,0,119.5,0
13/04/2020,36,0,0,0,0,119.5,0
13/04/2020,37,0,0,0,0,119.5,0
13/04/2020,38,0,0,0,0,119.5,0
13/04/2020,39,0,0,0,0,119.5,0
