ValueDate,Amps,HH Val,MVA,MVAr,MW,Volts
2026-02-24T00:05:00+00:00,72.215,-0.215,1.4,-0.292,1.382,11.218
2026-02-24T00:10:00+00:00,73.862,-0.219,1.417,-0.252,1.4,11.2
2026-02-24T00:15:00+00:00,73.388,-0.222,1.408,-0.296,1.401,11.2
2026-02-24T00:20:00+00:00,73.015,-0.226,1.4,-0.286,1.4,11.2
2026-02-24T00:25:00+00:00,73.922,-0.229,1.408,-0.313,1.4,11.2
2026-02-24T00:30:00+00:00,74.107,-0.233,1.418,-0.292,1.4,11.2
2026-02-24T00:35:00+00:00,77.118,-0.237,1.487,-0.309,1.458,11.2
2026-02-24T00:40:00+00:00,79.583,-0.24,1.532,-0.3,1.5,11.112
2026-02-24T00:45:00+00:00,79.468,-0.244,1.546,-0.282,1.5,11.107
2026-02-24T00:50:00+00:00,81.575,-0.248,1.563,-0.198,1.499,11.162
2026-02-24T00:55:00+00:00,82.353,-0.252,1.59,-0.25,1.454,11.2
2026-02-24T01:00:00+00:00,82.057,-0.255,1.586,-0.228,1.463,11.209
2026-02-24T01:05:00+00:00,82.58,-0.256,1.598,-0.25,1.471,11.2
2026-02-24T01:10:00+00:00,82.285,-0.255,1.578,-0.25,1.451,11.215
2026-02-24T01:15:00+00:00,81.06,-0.254,1.562,-0.234,1.451,11.2
2026-02-24T01:20:00+00:00,81.219,-0.253,1.56,-0.245,1.453,11.224
2026-02-24T01:25:00+00:00,81.516,-0.252,1.566,-0.25,1.451,11.298
2026-02-24T01:30:00+00:00,81.436,-0.25,1.568,-0.286,1.45,11.3
2026-02-24T01:35:00+00:00,82.106,-0.25,1.572,-0.247,1.451,11.287
2026-02-24T01:40:00+00:00,82.333,-0.248,1.598,-0.251,1.466,11.3
2026-02-24T01:45:00+00:00,81.44,-0.247,1.572,-0.234,1.463,11.258
2026-02-24T01:50:00+00:00,81.471,-0.247,1.562,-0.25,1.45,11.296
2026-02-24T01:55:00+00:00,81.155,-0.245,1.573,-0.261,1.452,11.299
2026-02-24T02:00:00+00:00,80.551,-0.244,1.562,-0.202,1.448,11.282
2026-02-24T02:05:00+00:00,80.5,-0.243,1.552,-0.231,1.45,11.224
2026-02-24T02:10:00+00:00,80.458,-0.242,1.55,-0.243,1.448,11.234
2026-02-24T02:15:00+00:00,80.296,-0.241,1.551,-0.226,1.45,11.279
2026-02-24T02:20:00+00:00,79.273,-0.239,1.544,-0.226,1.418,11.286
2026-02-24T02:25:00+00:00,79.264,-0.238,1.55,-0.247,1.404,11.232
2026-02-24T02:30:00+00:00,78.747,-0.238,1.539,-0.237,1.407,11.3
2026-02-24T02:35:00+00:00,79.656,-0.236,1.55,-0.228,1.438,11.296
2026-02-24T02:40:00+00:00,79.983,-0.234,1.547,-0.205,1.446,11.3
2026-02-24T02:45:00+00:00,79.813,-0.232,1.55,-0.22,1.44,11.3
2026-02-24T02:50:00+00:00,78.769,-0.231,1.532,-0.231,1.414,11.3
2026-02-24T02:55:00+00:00,79.544,-0.23,1.55,-0.25,1.447,11.3
2026-02-24T03:00:00+00:00,78.301,-0.228,1.529,-0.237,1.408,11.3
2026-02-24T03:05:00+00:00,78.073,-0.229,1.52,-0.242,1.391,11.3
2026-02-24T03:10:00+00:00,78.349,-0.232,1.533,-0.25,1.401,11.3
2026-02-24T03:15:00+00:00,78.379,-0.236,1.54,-0.25,1.402,11.3
2026-02-24T03:20:00+00:00,78.314,-0.239,1.522,-0.254,1.39,11.3
2026-02-24T03:25:00+00:00,77.311,-0.242,1.494,-0.249,1.371,11.3
2026-02-24T03:30:00+00:00,76.248,-0.246,1.464,-0.25,1.35,11.3
2026-02-24T03:35:00+00:00,75.806,-0.25,1.456,-0.254,1.35,11.3
2026-02-24T03:40:00+00:00,76.706,-0.256,1.471,-0.248,1.352,11.3
2026-02-24T03:45:00+00:00,74.869,-0.26,1.454,-0.321,1.344,11.316
2026-02-24T03:50:00+00:00,69.5,-0.266,1.4,-0.321,1.301,11.3
2026-02-24T03:55:00+00:00,69.068,-0.272,1.396,-0.28,1.3,11.298
2026-02-24T04:00:00+00:00,68.463,-0.277,1.369,-0.3,1.296,11.299
2026-02-24T04:05:00+00:00,69.125,-0.282,1.316,-0.292,1.3,11.176
2026-02-24T04:10:00+00:00,69.438,-0.286,1.336,-0.309,1.3,11.156
2026-02-24T04:15:00+00:00,67.938,-0.29,1.3,-0.317,1.28,11.16
2026-02-24T04:20:00+00:00,68.36,-0.293,1.316,-0.3,1.283,11.17
2026-02-24T04:25:00+00:00,66.123,-0.296,1.291,-0.3,1.236,11.183
2026-02-24T04:30:00+00:00,67.134,-0.3,1.3,-0.3,1.261,11.2
2026-02-24T04:35:00+00:00,67.984,-0.302,1.311,-0.3,1.278,11.2
2026-02-24T04:40:00+00:00,67.708,-0.302,1.312,-0.304,1.273,11.2
2026-02-24T04:45:00+00:00,67.749,-0.3,1.3,-0.312,1.265,11.2
2026-02-24T04:50:00+00:00,66.333,-0.3,1.3,-0.28,1.252,11.23
2026-02-24T04:55:00+00:00,66.037,-0.3,1.3,-0.298,1.244,11.244
2026-02-24T05:00:00+00:00,64.537,-0.3,1.276,-0.3,1.206,11.225
2026-02-24T05:05:00+00:00,64.018,-0.3,1.222,-0.295,1.201,11.138
2026-02-24T05:10:00+00:00,64.846,-0.3,1.27,-0.3,1.2,11.185
2026-02-24T05:15:00+00:00,63.97,-0.302,1.252,-0.3,1.2,11.2
2026-02-24T05:20:00+00:00,64.92,-0.304,1.284,-0.3,1.207,11.2
2026-02-24T05:25:00+00:00,65.72,-0.304,1.29,-0.3,1.227,11.2
2026-02-24T05:30:00+00:00,64.589,-0.306,1.288,-0.308,1.204,11.2
2026-02-24T05:35:00+00:00,65.272,-0.306,1.278,-0.312,1.213,11.2
2026-02-24T05:40:00+00:00,65.638,-0.304,1.285,-0.284,1.24,11.2
2026-02-24T05:45:00+00:00,66.63,-0.301,1.3,-0.326,1.244,11.2
2026-02-24T05:50:00+00:00,67.092,-0.3,1.299,-0.334,1.247,11.202
2026-02-24T05:55:00+00:00,70.178,-0.298,1.346,-0.28,1.322,11.2
2026-02-24T06:00:00+00:00,72.854,-0.296,1.416,-0.318,1.38,11.2
2026-02-24T06:05:00+00:00,74.053,-0.294,1.43,-0.3,1.397,11.144
2026-02-24T06:10:00+00:00,79.127,-0.292,1.529,-0.264,1.454,11.151
2026-02-24T06:15:00+00:00,77.85,-0.29,1.514,-0.31,1.485,11.246
2026-02-24T06:20:00+00:00,78.943,-0.288,1.519,-0.288,1.503,11.244
2026-02-24T06:25:00+00:00,81.738,-0.286,1.593,-0.256,1.576,11.3
2026-02-24T06:30:00+00:00,80.066,-0.284,1.554,-0.278,1.53,11.302
2026-02-24T06:35:00+00:00,83.142,-0.281,1.601,-0.25,1.592,11.23
2026-02-24T06:40:00+00:00,84.878,-0.278,1.641,-0.312,1.608,11.257
2026-02-24T06:45:00+00:00,83.674,-0.275,1.61,-0.272,1.598,11.274
2026-02-24T06:50:00+00:00,85.685,-0.272,1.659,-0.254,1.639,11.236
2026-02-24T06:55:00+00:00,86.273,-0.269,1.686,-0.208,1.666,11.238
2026-02-24T07:00:00+00:00,86.101,-0.266,1.682,-0.22,1.658,11.255
2026-02-24T07:05:00+00:00,87.551,-0.258,1.704,-0.238,1.684,11.234
2026-02-24T07:10:00+00:00,94.92,-0.244,1.846,-0.209,1.833,11.289
2026-02-24T07:15:00+00:00,98.791,-0.232,1.957,-0.163,1.908,11.44
2026-02-24T07:20:00+00:00,102.31,-0.219,2.009,-0.156,1.922,11.323
2026-02-24T07:25:00+00:00,103.81,-0.206,2.032,-0.136,1.946,11.317
2026-02-24T07:30:00+00:00,105.101,-0.194,2.056,-0.162,1.958,11.3
2026-02-24T07:35:00+00:00,105.818,-0.18,2.074,-0.11,1.961,11.3
2026-02-24T07:40:00+00:00,103.456,-0.166,2.024,-0.105,1.937,11.3
2026-02-24T07:45:00+00:00,103.071,-0.152,2.022,-0.096,1.935,11.3
2026-02-24T07:50:00+00:00,102.103,-0.138,1.999,-0.082,1.918,11.304
2026-02-24T07:55:00+00:00,105.102,-0.124,2.054,-0.119,1.958,11.3
2026-02-24T08:00:00+00:00,105.512,-0.111,2.065,-0.097,1.978,11.3
2026-02-24T08:05:00+00:00,107.589,-0.1,2.109,-0.09,2.011,11.285
2026-02-24T08:10:00+00:00,109.234,-0.094,2.136,-0.099,2.048,11.3
2026-02-24T08:15:00+00:00,108.697,-0.088,2.13,-0.066,2.042,11.298
2026-02-24T08:20:00+00:00,107.943,-0.082,2.114,-0.07,2.03,11.293
2026-02-24T08:25:00+00:00,108.738,-0.076,2.13,-0.048,2.039,11.3
2026-02-24T08:30:00+00:00,110.524,-0.069,2.157,-0.035,2.073,11.3
2026-02-24T08:35:00+00:00,111.489,-0.061,2.182,-0.048,2.112,11.3
2026-02-24T08:40:00+00:00,109.206,-0.051,2.135,-0.06,2.049,11.3
2026-02-24T08:45:00+00:00,108.985,-0.042,2.132,-0.053,2.049,11.3
2026-02-24T08:50:00+00:00,108.764,-0.033,2.125,-0.083,2.038,11.3
2026-02-24T08:55:00+00:00,109.33,-0.023,2.141,-0.044,2.055,11.3
2026-02-24T09:00:00+00:00,108.79,-0.014,2.147,-0.051,2.051,11.344
2026-02-24T09:05:00+00:00,108.115,-0.02,2.12,-0.111,2.04,11.31
2026-02-24T09:10:00+00:00,107.67,-0.044,2.102,-0.121,2.025,11.302
2026-02-24T09:15:00+00:00,106.547,-0.068,2.084,-0.099,2.015,11.308
2026-02-24T09:20:00+00:00,104.536,-0.091,2.049,-0.2,2.025,11.3
2026-02-24T09:25:00+00:00,104.253,-0.114,2.034,-0.2,1.994,11.22
2026-02-24T09:30:00+00:00,104.606,-0.138,2.037,-0.2,2.0,11.2
2026-02-24T09:35:00+00:00,103.098,-0.154,2.003,-0.2,1.986,11.2
2026-02-24T09:40:00+00:00,104.502,-0.16,2.042,-0.238,1.997,11.2
2026-02-24T09:45:00+00:00,101.563,-0.166,1.965,-0.2,1.95,11.2
2026-02-24T09:50:00+00:00,105.154,-0.172,2.052,-0.2,2.008,11.2
2026-02-24T09:55:00+00:00,103.532,-0.178,2.013,-0.186,1.989,11.2
2026-02-24T10:00:00+00:00,102.888,-0.184,1.989,-0.104,1.97,11.198
